Time;Source;Destination;Protocol;Length;Label
123376;1921681011;192168103;0;42;1
123378;1921681011;192168103;0;42;1
123382;1921681011;192168103;0;42;1
123384;1921681011;192168103;0;42;1
123389;1921681011;192168103;0;42;1
123391;1921681011;192168103;0;42;1
123395;1921681011;192168103;0;42;1
123397;1921681011;192168103;0;42;1
123401;1921681011;192168103;0;42;1
123403;1921681011;192168103;0;42;1
123407;1921681011;192168103;0;42;1
123409;1921681011;192168103;0;42;1
123413;1921681011;192168103;0;42;1
123415;1921681011;192168103;0;42;1
123419;1921681011;192168103;0;42;1
123421;1921681011;192168103;0;42;1
123425;1921681011;192168103;0;42;1
123427;1921681011;192168103;0;42;1
123430;1921681011;192168103;0;42;1
123432;1921681011;192168103;0;42;1
123436;1921681011;192168103;0;42;1
123438;1921681011;192168103;0;42;1
123441;1921681011;192168103;0;42;1
123443;1921681011;192168103;0;42;1
123447;1921681011;192168103;0;42;1
123449;1921681011;192168103;0;42;1
123452;1921681011;192168103;0;42;1
123454;1921681011;192168103;0;42;1
123458;1921681011;192168103;6;42;1
123460;1921681011;192168103;0;42;1
123464;1921681011;192168103;0;42;1
123466;1921681011;192168103;0;42;1
123470;1921681011;192168103;0;42;1
123473;1921681011;192168103;0;42;1
123476;1921681011;192168103;0;42;1
123478;1921681011;192168103;0;42;1
123482;1921681011;192168103;0;42;1
123484;1921681011;192168103;0;42;1
123487;1921681011;192168103;0;42;1
123489;1921681011;192168103;0;42;1
123493;1921681011;192168103;0;42;1
123495;1921681011;192168103;0;42;1
123498;1921681011;192168103;0;42;1
123500;1921681011;192168103;0;42;1
123504;1921681011;192168103;0;42;1
123506;1921681011;192168103;0;42;1
123509;1921681011;192168103;0;42;1
123511;1921681011;192168103;0;42;1
123515;1921681011;192168103;0;42;1
123517;1921681011;192168103;0;42;1
123521;1921681011;192168103;0;42;1
123523;1921681011;192168103;0;42;1
123527;1921681011;192168103;0;42;1
123529;1921681011;192168103;0;42;1
123532;1921681011;192168103;0;42;1
123534;1921681011;192168103;0;42;1
123539;1921681011;192168103;0;42;1
123543;1921681011;192168103;0;42;1
123545;1921681011;192168103;0;42;1
123548;1921681011;192168103;0;42;1
123550;1921681011;192168103;0;42;1
123554;1921681011;192168103;0;42;1
123556;1921681011;192168103;0;42;1
123560;1921681011;192168103;0;42;1
123562;1921681011;192168103;0;42;1
123565;1921681011;192168103;0;42;1
123567;1921681011;192168103;0;42;1
123570;1921681011;192168103;0;42;1
123572;1921681011;192168103;0;42;1
123576;1921681011;192168103;0;42;1
123578;1921681011;192168103;0;42;1
123582;1921681011;192168103;0;42;1
123584;1921681011;192168103;0;42;1
123587;1921681011;192168103;0;42;1
123589;1921681011;192168103;0;42;1
123592;1921681011;192168103;0;42;1
123594;1921681011;192168103;0;42;1
123598;1921681011;192168103;0;42;1
123600;1921681011;192168103;0;42;1
123603;1921681011;192168103;0;42;1
123605;1921681011;192168103;0;42;1
123608;1921681011;192168103;0;42;1
123611;1921681011;192168103;0;42;1
123614;1921681011;192168103;0;42;1
123616;1921681011;192168103;0;42;1
123619;1921681011;192168103;0;42;1
123621;1921681011;192168103;0;42;1
123625;1921681011;192168103;0;42;1
123627;1921681011;192168103;0;42;1
123630;1921681011;192168103;0;42;1
123632;1921681011;192168103;0;42;1
123635;1921681011;192168103;0;42;1
123637;1921681011;192168103;0;42;1
123641;1921681011;192168103;0;42;1
123643;1921681011;192168103;0;42;1
123646;1921681011;192168103;0;42;1
123648;1921681011;192168103;0;42;1
123652;1921681011;192168103;0;42;1
123654;1921681011;192168103;0;42;1
123658;1921681011;192168103;0;42;1
123660;1921681011;192168103;0;42;1
123663;1921681011;192168103;0;42;1
123665;1921681011;192168103;0;42;1
123669;1921681011;192168103;0;42;1
123671;1921681011;192168103;6;42;1
123674;1921681011;192168103;0;42;1
123676;1921681011;192168103;0;42;1
123680;1921681011;192168103;0;42;1
123682;1921681011;192168103;0;42;1
123685;1921681011;192168103;0;42;1
123687;1921681011;192168103;0;42;1
123691;1921681011;192168103;0;42;1
149202;1921681011;192168103;0;42;1
149212;1921681011;192168103;0;42;1
149215;1921681011;192168103;0;42;1
149217;1921681011;192168103;0;42;1
149219;1921681011;192168103;0;42;1
149221;1921681011;192168103;0;42;1
149223;1921681011;192168103;0;42;1
149225;1921681011;192168103;6;42;1
149227;1921681011;192168103;0;42;1
149228;1921681011;192168103;0;42;1
149230;1921681011;192168103;0;42;1
149232;1921681011;192168103;0;42;1
149234;1921681011;192168103;0;42;1
149236;1921681011;192168103;0;42;1
149238;1921681011;192168103;0;42;1
149240;1921681011;192168103;0;42;1
149242;1921681011;192168103;0;42;1
149244;1921681011;192168103;0;42;1
149246;1921681011;192168103;0;42;1
149248;1921681011;192168103;0;42;1
149250;1921681011;192168103;0;42;1
149252;1921681011;192168103;0;42;1
149254;1921681011;192168103;0;42;1
149266;1921681011;192168103;0;42;1
149268;1921681011;192168103;0;42;1
149270;1921681011;192168103;0;42;1
149275;1921681011;192168103;0;42;1
149278;1921681011;192168103;0;42;1
149284;1921681011;192168103;0;42;1
149286;1921681011;192168103;0;42;1
149290;1921681011;192168103;6;42;1
149292;1921681011;192168103;0;42;1
149297;1921681011;192168103;0;42;1
149299;1921681011;192168103;0;42;1
149303;1921681011;192168103;0;42;1
149306;1921681011;192168103;0;42;1
149316;1921681011;192168103;0;42;1
149319;1921681011;192168103;0;42;1
149321;1921681011;192168103;0;42;1
149323;1921681011;192168103;0;42;1
149328;1921681011;192168103;0;42;1
149330;1921681011;192168103;0;42;1
149334;1921681011;192168103;0;42;1
149336;1921681011;192168103;0;42;1
149340;1921681011;192168103;0;42;1
149342;1921681011;192168103;0;42;1
149345;1921681011;192168103;0;42;1
149350;1921681011;192168103;0;42;1
149352;1921681011;192168103;0;42;1
149356;1921681011;192168103;0;42;1
149358;1921681011;192168103;0;42;1
149362;1921681011;192168103;0;42;1
149364;1921681011;192168103;0;42;1
149367;1921681011;192168103;0;42;1
149369;1921681011;192168103;0;42;1
149373;1921681011;192168103;17;42;1
149375;1921681011;192168103;0;42;1
149379;1921681011;192168103;0;42;1
149381;1921681011;192168103;0;42;1
149384;1921681011;192168103;0;42;1
149387;1921681011;192168103;0;42;1
149391;1921681011;192168103;0;42;1
149393;1921681011;192168103;0;42;1
149396;1921681011;192168103;0;42;1
149399;1921681011;192168103;0;42;1
149402;1921681011;192168103;0;42;1
149404;1921681011;192168103;0;42;1
149408;1921681011;192168103;0;42;1
149410;1921681011;192168103;0;42;1
149413;1921681011;192168103;0;42;1
149415;1921681011;192168103;0;42;1
149418;1921681011;192168103;0;42;1
149420;1921681011;192168103;0;42;1
149424;1921681011;192168103;0;42;1
149426;1921681011;192168103;0;42;1
149429;1921681011;192168103;0;42;1
149431;1921681011;192168103;0;42;1
149434;1921681011;192168103;0;42;1
149437;1921681011;192168103;0;42;1
149440;1921681011;192168103;0;42;1
149442;1921681011;192168103;0;42;1
149446;1921681011;192168103;0;42;1
149448;1921681011;192168103;0;42;1
149451;1921681011;192168103;0;42;1
149453;1921681011;192168103;0;42;1
149456;1921681011;192168103;0;42;1
149458;1921681011;192168103;0;42;1
149462;1921681011;192168103;0;42;1
149464;1921681011;192168103;0;42;1
149467;1921681011;192168103;0;42;1
149469;1921681011;192168103;0;42;1
149473;1921681011;192168103;0;42;1
149475;1921681011;192168103;0;42;1
149478;1921681011;192168103;0;42;1
149480;1921681011;192168103;0;42;1
149483;1921681011;192168103;0;42;1
149485;1921681011;192168103;0;42;1
149488;1921681011;192168103;0;42;1
149490;1921681011;192168103;0;42;1
149495;1921681011;192168103;0;42;1
149499;1921681011;192168103;0;42;1
149501;1921681011;192168103;0;42;1
149504;1921681011;192168103;0;42;1
149507;1921681011;192168103;0;42;1
149510;1921681011;192168103;0;42;1
149512;1921681011;192168103;0;42;1
149515;1921681011;192168103;0;42;1
149519;1921681011;192168103;0;42;1
149521;1921681011;192168103;0;42;1
149523;1921681011;192168103;0;42;1
149524;1921681011;192168103;0;42;1
149526;1921681011;192168103;0;42;1
149528;1921681011;192168103;0;42;1
149530;1921681011;192168103;0;42;1
149532;1921681011;192168103;0;42;1
149534;1921681011;192168103;0;42;1
149536;1921681011;192168103;0;42;1
149538;1921681011;192168103;0;42;1
149540;1921681011;192168103;0;42;1
149541;1921681011;192168103;0;42;1
149543;1921681011;192168103;0;42;1
149545;1921681011;192168103;0;42;1
149547;1921681011;192168103;0;42;1
149549;1921681011;192168103;0;42;1
149551;1921681011;192168103;0;42;1
149553;1921681011;192168103;0;42;1
149555;1921681011;192168103;0;42;1
149557;1921681011;192168103;0;42;1
149565;1921681011;192168103;0;42;1
149567;1921681011;192168103;0;42;1
149569;1921681011;192168103;0;42;1
149571;1921681011;192168103;0;42;1
149573;1921681011;192168103;0;42;1
149575;1921681011;192168103;0;42;1
149577;1921681011;192168103;0;42;1
149579;1921681011;192168103;0;42;1
149581;1921681011;192168103;0;42;1
149583;1921681011;192168103;0;42;1
149586;1921681011;192168103;0;42;1
149588;1921681011;192168103;6;42;1
149590;1921681011;192168103;6;42;1
149592;1921681011;192168103;0;42;1
149593;1921681011;192168103;0;42;1
149595;1921681011;192168103;0;42;1
149597;1921681011;192168103;6;42;1
149599;1921681011;192168103;0;42;1
177828;1921681011;192168103;0;42;1
177840;1921681011;192168103;0;42;1
177843;1921681011;192168103;0;42;1
177845;1921681011;192168103;0;42;1
177847;1921681011;192168103;0;42;1
177849;1921681011;192168103;0;42;1
177851;1921681011;192168103;0;42;1
177853;1921681011;192168103;0;42;1
177855;1921681011;192168103;0;42;1
177857;1921681011;192168103;0;42;1
177859;1921681011;192168103;6;42;1
177861;1921681011;192168103;0;42;1
177863;1921681011;192168103;0;42;1
177865;1921681011;192168103;0;42;1
177867;1921681011;192168103;0;42;1
177869;1921681011;192168103;0;42;1
177871;1921681011;192168103;0;42;1
177873;1921681011;192168103;0;42;1
177875;1921681011;192168103;6;42;1
177877;1921681011;192168103;0;42;1
177879;1921681011;192168103;0;42;1
177881;1921681011;192168103;0;42;1
177893;1921681011;192168103;0;42;1
177895;1921681011;192168103;0;42;1
177898;1921681011;192168103;0;42;1
177905;1921681011;192168103;0;42;1
177907;1921681011;192168103;0;42;1
177911;1921681011;192168103;0;42;1
177914;1921681011;192168103;0;42;1
177918;1921681011;192168103;0;42;1
177921;1921681011;192168103;17;42;1
177926;1921681011;192168103;0;42;1
177929;1921681011;192168103;0;42;1
177940;1921681011;192168103;0;42;1
177944;1921681011;192168103;0;42;1
177946;1921681011;192168103;0;42;1
177948;1921681011;192168103;0;42;1
177952;1921681011;192168103;0;42;1
177954;1921681011;192168103;0;42;1
177957;1921681011;192168103;0;42;1
177960;1921681011;192168103;0;42;1
177964;1921681011;192168103;0;42;1
177966;1921681011;192168103;6;42;1
177970;1921681011;192168103;0;42;1
177973;1921681011;192168103;0;42;1
177976;1921681011;192168103;0;42;1
177978;1921681011;192168103;0;42;1
177982;1921681011;192168103;0;42;1
177984;1921681011;192168103;0;42;1
177988;1921681011;192168103;0;42;1
177990;1921681011;192168103;0;42;1
177994;1921681011;192168103;0;42;1
177996;1921681011;192168103;0;42;1
177999;1921681011;192168103;0;42;1
178001;1921681011;192168103;0;42;1
178005;1921681011;192168103;0;42;1
178007;1921681011;192168103;0;42;1
178011;1921681011;192168103;0;42;1
178013;1921681011;192168103;0;42;1
178017;1921681011;192168103;6;42;1
178019;1921681011;192168103;0;42;1
178022;1921681011;192168103;0;42;1
178024;1921681011;192168103;0;42;1
178028;1921681011;192168103;0;42;1
178030;1921681011;192168103;0;42;1
178034;1921681011;192168103;0;42;1
178036;1921681011;192168103;0;42;1
178040;1921681011;192168103;0;42;1
178042;1921681011;192168103;0;42;1
178045;1921681011;192168103;0;42;1
178047;1921681011;192168103;0;42;1
178051;1921681011;192168103;0;42;1
178052;1921681011;192168103;0;42;1
178056;1921681011;192168103;0;42;1
178058;1921681011;192168103;0;42;1
178066;1921681011;192168103;0;42;1
178069;1921681011;192168103;0;42;1
178072;1921681011;192168103;0;42;1
178075;1921681011;192168103;0;42;1
178077;1921681011;192168103;0;42;1
178081;1921681011;192168103;0;42;1
178083;1921681011;192168103;0;42;1
178086;1921681011;192168103;0;42;1
178088;1921681011;192168103;0;42;1
178091;1921681011;192168103;0;42;1
178093;1921681011;192168103;0;42;1
178097;1921681011;192168103;0;42;1
178099;1921681011;192168103;0;42;1
178102;1921681011;192168103;0;42;1
178104;1921681011;192168103;0;42;1
178108;1921681011;192168103;0;42;1
178110;1921681011;192168103;0;42;1
178113;1921681011;192168103;0;42;1
178115;1921681011;192168103;0;42;1
178118;1921681011;192168103;0;42;1
178120;1921681011;192168103;0;42;1
178124;1921681011;192168103;0;42;1
178125;1921681011;192168103;0;42;1
178129;1921681011;192168103;0;42;1
178132;1921681011;192168103;0;42;1
178135;1921681011;192168103;0;42;1
178137;1921681011;192168103;0;42;1
178140;1921681011;192168103;0;42;1
178143;1921681011;192168103;0;42;1
178146;1921681011;192168103;0;42;1
178148;1921681011;192168103;0;42;1
178151;1921681011;192168103;0;42;1
178153;1921681011;192168103;0;42;1
178156;1921681011;192168103;0;42;1
178158;1921681011;192168103;0;42;1
178162;1921681011;192168103;0;42;1
178164;1921681011;192168103;0;42;1
178167;1921681011;192168103;0;42;1
178169;1921681011;192168103;6;42;1
178173;1921681011;192168103;0;42;1
178175;1921681011;192168103;0;42;1
178178;1921681011;192168103;0;42;1
178180;1921681011;192168103;0;42;1
178183;1921681011;192168103;0;42;1
178186;1921681011;192168103;0;42;1
178189;1921681011;192168103;0;42;1
178192;1921681011;192168103;0;42;1
178195;1921681011;192168103;0;42;1
178197;1921681011;192168103;0;42;1
178200;1921681011;192168103;0;42;1
178202;1921681011;192168103;0;42;1
178206;1921681011;192168103;0;42;1
178208;1921681011;192168103;0;42;1
178219;1921681011;192168103;0;42;1
178223;1921681011;192168103;0;42;1
178225;1921681011;192168103;0;42;1
178229;1921681011;192168103;0;42;1
178231;1921681011;192168103;0;42;1
178234;1921681011;192168103;0;42;1
178236;1921681011;192168103;0;42;1
178239;1921681011;192168103;0;42;1
178241;1921681011;192168103;0;42;1
178244;1921681011;192168103;0;42;1
178247;1921681011;192168103;0;42;1
178250;1921681011;192168103;0;42;1
178252;1921681011;192168103;6;42;1
178256;1921681011;192168103;0;42;1
178258;1921681011;192168103;0;42;1
178261;1921681011;192168103;0;42;1
178263;1921681011;192168103;0;42;1
178267;1921681011;192168103;0;42;1
197454;1921681011;192168103;0;42;1
197461;1921681011;192168103;0;42;1
197467;1921681011;192168103;0;42;1
197474;1921681011;192168103;0;42;1
197476;1921681011;192168103;0;42;1
197481;1921681011;192168103;0;42;1
197483;1921681011;192168103;0;42;1
197487;1921681011;192168103;0;42;1
197489;1921681011;192168103;0;42;1
197493;1921681011;192168103;0;42;1
197495;1921681011;192168103;0;42;1
197499;1921681011;192168103;0;42;1
197501;1921681011;192168103;0;42;1
197504;1921681011;192168103;0;42;1
197506;1921681011;192168103;0;42;1
197510;1921681011;192168103;0;42;1
197512;1921681011;192168103;0;42;1
197516;1921681011;192168103;0;42;1
197518;1921681011;192168103;0;42;1
197522;1921681011;192168103;17;42;1
197524;1921681011;192168103;0;42;1
197527;1921681011;192168103;0;42;1
197529;1921681011;192168103;0;42;1
197533;1921681011;192168103;0;42;1
197535;1921681011;192168103;0;42;1
197539;1921681011;192168103;0;42;1
197541;1921681011;192168103;0;42;1
197544;1921681011;192168103;0;42;1
197546;1921681011;192168103;0;42;1
197550;1921681011;192168103;0;42;1
197552;1921681011;192168103;0;42;1
197555;1921681011;192168103;0;42;1
197557;1921681011;192168103;0;42;1
197566;1921681011;192168103;0;42;1
197570;1921681011;192168103;0;42;1
197572;1921681011;192168103;0;42;1
197576;1921681011;192168103;0;42;1
197578;1921681011;192168103;0;42;1
197581;1921681011;192168103;0;42;1
197583;1921681011;192168103;0;42;1
197586;1921681011;192168103;0;42;1
197588;1921681011;192168103;0;42;1
197592;1921681011;192168103;0;42;1
197594;1921681011;192168103;0;42;1
197597;1921681011;192168103;0;42;1
197599;1921681011;192168103;0;42;1
197602;1921681011;192168103;0;42;1
197604;1921681011;192168103;0;42;1
197608;1921681011;192168103;0;42;1
197610;1921681011;192168103;0;42;1
197613;1921681011;192168103;0;42;1
197616;1921681011;192168103;0;42;1
197619;1921681011;192168103;0;42;1
197621;1921681011;192168103;0;42;1
197624;1921681011;192168103;0;42;1
197626;1921681011;192168103;0;42;1
197630;1921681011;192168103;0;42;1
197632;1921681011;192168103;0;42;1
197635;1921681011;192168103;0;42;1
197637;1921681011;192168103;0;42;1
197641;1921681011;192168103;0;42;1
197643;1921681011;192168103;0;42;1
197646;1921681011;192168103;0;42;1
197648;1921681011;192168103;0;42;1
197652;1921681011;192168103;0;42;1
197654;1921681011;192168103;0;42;1
197657;1921681011;192168103;0;42;1
197659;1921681011;192168103;0;42;1
197663;1921681011;192168103;17;42;1
197665;1921681011;192168103;0;42;1
197668;1921681011;192168103;6;42;1
197670;1921681011;192168103;0;42;1
197674;1921681011;192168103;0;42;1
197676;1921681011;192168103;0;42;1
197679;1921681011;192168103;0;42;1
197681;1921681011;192168103;0;42;1
197684;1921681011;192168103;0;42;1
197686;1921681011;192168103;17;42;1
197690;1921681011;192168103;0;42;1
197692;1921681011;192168103;0;42;1
197695;1921681011;192168103;0;42;1
197697;1921681011;192168103;0;42;1
197701;1921681011;192168103;0;42;1
197703;1921681011;192168103;0;42;1
197706;1921681011;192168103;0;42;1
197708;1921681011;192168103;0;42;1
197711;1921681011;192168103;0;42;1
197714;1921681011;192168103;0;42;1
197717;1921681011;192168103;0;42;1
197719;1921681011;192168103;17;42;1
197722;1921681011;192168103;0;42;1
197724;1921681011;192168103;0;42;1
197727;1921681011;192168103;0;42;1
197729;1921681011;192168103;0;42;1
